0 -1.0784378099999999e+03
1 -1.0784378200000001e+03
2 -1.0781980100000001e+03
3 -1.0783692400000000e+03
4 -1.0781807400000000e+03
5 -1.0780047700000000e+03
6 -1.0780047700000000e+03
7 -1.0781619900000001e+03
8 -1.0781651700000000e+03
9 -1.0781980100000001e+03
10 -1.0781807400000000e+03
11 -1.0778992000000001e+03
12 -1.0783692400000000e+03
13 -1.0781651700000000e+03
14 -1.0778992000000001e+03
15 -1.0783450900000000e+03
16 -1.0783415000000000e+03
17 -1.0781479999999999e+03
18 -1.0782052699999999e+03
19 -1.0783629300000000e+03
20 -1.0780903699999999e+03
21 -1.0781619900000001e+03
22 -1.0777934900000000e+03
23 -1.0780903699999999e+03
24 -1.0781479999999999e+03
25 -1.0777934900000000e+03
26 -1.0783461600000001e+03
27 -1.0782052699999999e+03
28 -1.0783629400000000e+03
29 -1.0783412100000000e+03
