0 -7.2742473499999996e+03
1 -7.2742473499999996e+03
2 -7.2742488999999996e+03
3 -7.2742039599999998e+03
4 -7.2742488999999996e+03
5 -7.2704952100000000e+03
6 -7.2722078700000002e+03
7 -7.2733269200000004e+03
8 -7.2742315500000004e+03
9 -7.2722344400000002e+03
10 -7.2742005300000001e+03
11 -7.2732796699999999e+03
12 -7.2740832499999997e+03
13 -7.2740343100000000e+03
14 -7.2733205099999996e+03
15 -7.2740342899999996e+03
16 -7.2720866200000000e+03
17 -7.2722344300000004e+03
18 -7.2721832000000004e+03
19 -7.2704953100000002e+03
20 -7.2720436700000000e+03
21 -7.2731157100000000e+03
22 -7.2718974799999996e+03
23 -7.2737264599999999e+03
24 -7.2717576700000000e+03
25 -7.2738399399999998e+03
26 -7.2744242100000001e+03
27 -7.2738896000000004e+03
28 -7.2717576700000000e+03
29 -7.2722815399999999e+03
