0 1 -1.4566770000000000e+01
1 2 -1.1682309999999999e+01
1 2 -1.1540730000000000e+01
2 4 -1.4566770000000000e+01
3 10 -1.2115530000000000e+01
3 10 -1.2115530000000000e+01
3 3 -1.1434270000000000e+01
15 16 -9.5327199999999994e+00
17 18 -1.0313650000000001e+01
