0 -1.4023163810000000e+04
1 -1.4023339990000000e+04
2 -1.4023356180000001e+04
3 -1.4023158090000001e+04
4 -1.4023255859999999e+04
5 -1.4023255750000000e+04
6 -1.4023254670000000e+04
7 -1.4022474120000001e+04
