0 -1.3494858120000001e+04
1 -1.3494333699999999e+04
2 -1.3494251539999999e+04
3 -1.3494465609999999e+04
4 -1.3494660669999999e+04
5 -1.3494442180000000e+04
6 -1.3494595789999999e+04
