0 -1.3494858249999999e+04
1 -1.3494660120000000e+04
2 -1.3494338400000001e+04
3 -1.3494501070000000e+04
4 -1.3494261520000000e+04
5 -1.3494554790000000e+04
6 -1.3493956130000000e+04
