0 4 -8.2276013999999998e+02
0 1 -8.2286972000000003e+02
0 5 -8.2275234000000000e+02
1 2 -8.2262350000000004e+02
1 3 -8.2275342999999998e+02
2 6 -8.2267103999999995e+02
2 2 -8.2237554000000000e+02
3 6 -8.2249797999999998e+02
3 5 -8.2287661000000003e+02
